Date,District,Address,Transaction Price,Sq Price,Area,Source,Link
2023-10-10,Lohas Park,"Flat A, Low, Tower 1a, Phase 4a Wings At Sea","HKD$30,000 ",@$36,842ft²,CENTANET,https://www.28hse.com/en/estate/detail/wings-at-sea-23595/transaction/rent/deal-694559
2023-10-10,Lohas Park,"Flat C, Middle, Tower 2 (2a), Phase 7a Montara","HKD$19,000 ",@$37,510ft²,CENTANET,https://www.28hse.com/en/estate/detail/montara-23609/transaction/rent/deal-694049
2023-10-10,Lohas Park,"Flat LC, Middle, Amber (tower 3), Phase 3a Hemera","HKD$22,000 ",@$29,747ft²,CENTANET,https://www.28hse.com/en/estate/detail/hemera-26145/transaction/rent/deal-693127
2023-10-10,Lohas Park,"Flat LC, Middle, Amber (tower 3), Phase 3a Hemera","HKD$22,000 ",@$29,747ft²,CENTANET,https://www.28hse.com/en/estate/detail/hemera-26145/transaction/rent/deal-692943
2023-10-10,Lohas Park,"Flat C, Middle, Tower 6 - R Wing, Phase 2b Le Prime","HKD$17,500 ",@$24,733ft²,CENTANET,https://www.28hse.com/en/estate/detail/le-prime-23563/transaction/rent/deal-692620
2023-10-10,Mei Foo,"Flat 97號B, Low, 97-99 Broadway, Phase 4","HKD$26,500 ",@$29,918ft²,CENTANET,https://www.28hse.com/en/estate/detail/mei-foo-sun-chuen-2520/transaction/rent/deal-651545
2023-10-10,Tuen Mun Castle Peak Road,"Flat N, Middle, Tower 5, Phase 2","HKD$8,500 ",@$38,226ft²,CENTANET,https://www.28hse.com/en/estate/detail/ocean-camino-28377/transaction/rent/deal-608557
2023-10-10,Cheung Sha Wan,"Flat H, Low, West Wing, The Vertex","HKD$15,500 ",@$49,316ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-vertex-23218/transaction/rent/deal-607738
2023-10-10,Yuen Long,"Flat H, High, Tower 3","HKD$21,000 ",@$30,702ft²,MIDLAND,https://www.28hse.com/en/estate/detail/the-spectra-8800/transaction/rent/deal-607321
2023-10-10,Nam Cheong,"Flat H, Middle, Tower 5b, Phase 3 Cullinan Wes","HKD$19,500 ",@$56,350ft²,CENTANET,https://www.28hse.com/en/estate/detail/cullinan-west-27511/transaction/rent/deal-605943
2023-10-10,Nam Cheong,"Flat J, Middle, Tower 3b, Phase 3 Cullinan Wes","HKD$20,000 ",@$57,352ft²,CENTANET,https://www.28hse.com/en/estate/detail/cullinan-west-27511/transaction/rent/deal-605942
2023-10-10,Tuen Mun,"Flat E, Middle, Block 2","HKD$11,000 ",@$18,609ft²,MIDLAND,https://www.28hse.com/en/estate/detail/pierhead-garden-4429/transaction/rent/deal-604637
2023-10-10,Tsuen Wan,"Flat D, Low, Block 3","HKD$16,800 ",@$32,530ft²,MIDLAND,https://www.28hse.com/en/estate/detail/new-haven-4583/transaction/rent/deal-604636
2023-10-10,Nam Cheong,"Flat H, Middle, Tower 5b, Phase 3 Cullinan Wes","HKD$19,500 ",@$56,350ft²,CENTANET,https://www.28hse.com/en/estate/detail/cullinan-west-27511/transaction/rent/deal-603854
2023-10-10,Nam Cheong,"Flat J, Middle, Tower 3b, Phase 3 Cullinan Wes","HKD$20,000 ",@$57,352ft²,CENTANET,https://www.28hse.com/en/estate/detail/cullinan-west-27511/transaction/rent/deal-603853
2023-10-10,Tuen Mun,"Flat A, Low, Tower 1","HKD$12,000 ",@$28,434ft²,MIDLAND,https://www.28hse.com/en/estate/detail/the-seacrest-4427/transaction/rent/deal-601997
2023-10-10,Nam Cheong,"Flat H, Middle, Tower 5b, Phase 3 Cullinan Wes","HKD$19,500 ",@$56,350ft²,CENTANET,https://www.28hse.com/en/estate/detail/cullinan-west-27511/transaction/rent/deal-599720
2023-10-10,Nam Cheong,"Flat J, Middle, Tower 3b, Phase 3 Cullinan Wes","HKD$20,000 ",@$57,352ft²,CENTANET,https://www.28hse.com/en/estate/detail/cullinan-west-27511/transaction/rent/deal-599719
2023-10-10,Tuen Mun,"Flat 2, Low, Block A","HKD$12,300 ",@$30,408ft²,MIDLAND,https://www.28hse.com/en/estate/detail/trend-plaza-4458/transaction/rent/deal-598521
2023-10-10,Mid-Levels Central,"Flat A, Low, Tavistock Ii","HKD$72,000 ",@$46,"1,555ft²",MIDLAND,https://www.28hse.com/en/estate/detail/tavistock-785/transaction/rent/deal-595464
2023-10-11,Cheung Sha Wan,"Flat K, High, The Harmonie","HKD$18,000 ",@$55,330ft²,MIDLAND,https://www.28hse.com/en/estate/detail/the-harmonie-23735/transaction/rent/deal-619947
2023-10-11,Tseung Kwan O,"Flat F, Low, Block 2a","HKD$15,300 ",@$49,310ft²,MIDLAND,https://www.28hse.com/en/estate/detail/savannah-8840/transaction/rent/deal-618288
2023-10-11,Quarry Bay,"Flat B, High, Splendid Place","HKD$31,500 ",@$46,685ft²,MIDLAND,https://www.28hse.com/en/estate/detail/splendid-place-1141/transaction/rent/deal-614056
2023-10-11,Fotan,"Flat B1, Block B","HKD$28,000 ",@$27,"1,040ft²",MIDLAND,https://www.28hse.com/en/estate/detail/juniper-villa-7043/transaction/rent/deal-608220
2023-10-11,Yuen Long,"Flat G, High, Block 5","HKD$14,800 ",@$35,428ft²,MIDLAND,https://www.28hse.com/en/estate/detail/yuccie-square-8685/transaction/rent/deal-607322
2023-10-11,Kowloon Bay,"Flat B, Middle, Block 18","HKD$13,000 ",@$32,407ft²,MIDLAND,https://www.28hse.com/en/estate/detail/richland-gardens-2082/transaction/rent/deal-599723
2023-10-11,Nam Cheong,"Flat F, High, Tower 7, Phase 5 (cullinan We","HKD$21,000 ",@$59,353ft²,MIDLAND,https://www.28hse.com/en/estate/detail/cullinan-west-27511/transaction/rent/deal-595522
2023-10-11,Yuen Long,"Flat E, Middle, Tower 1","HKD$15,000 ",@$46,327ft²,MIDLAND,https://www.28hse.com/en/estate/detail/sol-city-23605/transaction/rent/deal-595513
2023-10-11,Yuen Long,"Flat G, High, Block 5","HKD$14,800 ",@$35,428ft²,MIDLAND,https://www.28hse.com/en/estate/detail/yuccie-square-8685/transaction/rent/deal-595024
2023-10-11,Yuen Long,"Flat B, Low, Block 10a, Park Yoho (phase 1a)","HKD$18,800 ",@$31,611ft²,MIDLAND,https://www.28hse.com/en/estate/detail/park-yoho-25641/transaction/rent/deal-595022
2023-10-11,Yuen Long,"Flat E, High, Block 1","HKD$12,000 ",@$27,437ft²,MIDLAND,https://www.28hse.com/en/estate/detail/la-grove-4400/transaction/rent/deal-593665
2023-10-11,Tseung Kwan O,"Flat E, High, Block 3b, Phase 3a","HKD$32,000 ",@$44,735ft²,MIDLAND,https://www.28hse.com/en/estate/detail/ocean-wings-6558/transaction/rent/deal-593561
2023-10-11,Yuen Long,"Flat E, Low, Block M3, Phase 2 Yoho Midtown","HKD$16,800 ",@$33,507ft²,CENTANET,https://www.28hse.com/en/estate/detail/yoho-town-4250/transaction/rent/deal-591679
2023-10-11,Yuen Long,"Flat B1, High, Atrium House","HKD$12,300 ",@$29,429ft²,MIDLAND,/transaction/rent/deal-591678
2023-10-11,Tuen Mun,"Flat B, Middle, Block 2","HKD$9,100 ",@$20,462ft²,MIDLAND,https://www.28hse.com/en/estate/detail/affluence-garden-4440/transaction/rent/deal-591244
2023-10-11,Tung Chung,"Flat 3, High, Block 5b, Phase 1","HKD$13,200 ",@$32,408ft²,MIDLAND,https://www.28hse.com/en/estate/detail/century-link-8549/transaction/rent/deal-591102
2023-10-11,Nam Cheong,"Flat D, Low, Tower 2b, Phase 2a","HKD$18,500 ",@$53,351ft²,MIDLAND,https://www.28hse.com/en/estate/detail/cullinan-west-27511/transaction/rent/deal-590687
2023-10-11,Yuen Long,"Flat B1, High, Atrium House","HKD$12,300 ",@$29,429ft²,MIDLAND,https://www.28hse.com/en/estate/detail/atrium-house-23045/transaction/rent/deal-590675
2023-10-11,Ngau Chi Wan,"Flat D, High, Tower 3, Aria Kowloon Peak","HKD$17,500 ",@$35,503ft²,CENTANET,https://www.28hse.com/en/estate/detail/aria-5263/transaction/rent/deal-590614
2023-10-11,Kowloon Bay,"Flat D3, Middle, Block D","HKD$10,259 ",@$36,282ft²,MIDLAND,https://www.28hse.com/en/estate/detail/tak-bo-garden-2083/transaction/rent/deal-590496
2023-10-06,Mong Kok,"Flat E, Middle, Tower 7, The Hermitage","HKD$16,800 ",@$56,301ft²,CENTANET,/transaction/rent/deal-614936
2023-10-06,Stanley,"Flat 6號, 6 Carmel Road, Gordon Terrace",HKD$40 Millions,"@$27,933","1,432ft²",CENTANET,https://www.28hse.com/en/estate/detail/gordon-terrace-23894/transaction/deal-614935
2023-10-06,Stanley,"Flat 6號, 6 Carmel Road, Gordon Terrace",HKD$40 Millions,"@$27,933","1,432ft²",CENTANET,https://www.28hse.com/en/estate/detail/gordon-terrace-23894/transaction/deal-613986
2023-10-06,Stanley,"Flat 6號, 6 Carmel Road, Gordon Terrace",HKD$40 Millions,"@$27,933","1,432ft²",CENTANET,https://www.28hse.com/en/estate/detail/gordon-terrace-23894/transaction/deal-612915
2023-10-06,Stanley,"Flat 6號, 6 Carmel Road, Gordon Terrace",HKD$40 Millions,"@$27,933","1,432ft²",CENTANET,https://www.28hse.com/en/estate/detail/gordon-terrace-23894/transaction/deal-611233
2023-10-06,Stanley,"Flat 6號, 6 Carmel Road, Gordon Terrace",HKD$40 Millions,"@$27,933","1,432ft²",CENTANET,https://www.28hse.com/en/estate/detail/gordon-terrace-23894/transaction/deal-610340
2023-10-06,Stanley,"Flat 6號, 6 Carmel Road, Gordon Terrace",HKD$40 Millions,"@$27,933","1,432ft²",CENTANET,https://www.28hse.com/en/estate/detail/gordon-terrace-23894/transaction/deal-609416
2023-10-06,Stanley,"Flat 6號, 6 Carmel Road, Gordon Terrace",HKD$40 Millions,"@$27,933","1,432ft²",CENTANET,https://www.28hse.com/en/estate/detail/gordon-terrace-23894/transaction/deal-608497
2023-10-06,Stanley,"Flat 6號, 6 Carmel Road, Gordon Terrace",HKD$40 Millions,"@$27,933","1,432ft²",CENTANET,https://www.28hse.com/en/estate/detail/gordon-terrace-23894/transaction/deal-607680
2023-10-06,Stanley,"Flat 6號, 6 Carmel Road, Gordon Terrace",HKD$40 Millions,"@$27,933","1,432ft²",CENTANET,https://www.28hse.com/en/estate/detail/gordon-terrace-23894/transaction/deal-604949
2023-10-06,Stanley,"Flat 6號, 6 Carmel Road, Gordon Terrace",HKD$40 Millions,"@$27,933","1,432ft²",CENTANET,https://www.28hse.com/en/estate/detail/gordon-terrace-23894/transaction/deal-602323
2023-10-06,Yuen Long,"Flat F, Low, Tower 2","HKD$11,500 ",@$30,385ft²,MIDLAND,https://www.28hse.com/en/estate/detail/twin-regency-8780/transaction/rent/deal-601690
2023-10-06,Stanley,"Flat 6號, 6 Carmel Road, Gordon Terrace",HKD$40 Millions,"@$27,933","1,432ft²",CENTANET,https://www.28hse.com/en/estate/detail/gordon-terrace-23894/transaction/deal-598815
2023-10-06,Stanley,"Flat 6號, 6 Carmel Road, Gordon Terrace",HKD$40 Millions,"@$27,933","1,432ft²",CENTANET,https://www.28hse.com/en/estate/detail/gordon-terrace-23894/transaction/deal-597952
2023-10-06,Stanley,"Flat 6號, 6 Carmel Road, Gordon Terrace",HKD$40 Millions,"@$27,933","1,432ft²",CENTANET,https://www.28hse.com/en/estate/detail/gordon-terrace-23894/transaction/deal-597051
2023-10-06,Stanley,"Flat 6號, 6 Carmel Road, Gordon Terrace",HKD$40 Millions,"@$27,933","1,432ft²",CENTANET,https://www.28hse.com/en/estate/detail/gordon-terrace-23894/transaction/deal-596260
2023-10-06,Stanley,"Flat 6號, 6 Carmel Road, Gordon Terrace",HKD$40 Millions,"@$27,933","1,432ft²",CENTANET,https://www.28hse.com/en/estate/detail/gordon-terrace-23894/transaction/deal-595381
2023-10-06,Stanley,"Flat 6號, 6 Carmel Road, Gordon Terrace",HKD$40 Millions,"@$27,933","1,432ft²",CENTANET,https://www.28hse.com/en/estate/detail/gordon-terrace-23894/transaction/deal-593958
2023-10-06,Yuen Long,"Flat H, Middle, Tower 01","HKD$11,800 ",@$28,424ft²,MIDLAND,https://www.28hse.com/en/estate/detail/the-reach-7742/transaction/rent/deal-593557
2023-10-06,Ho Man Tin,"Flat B, Low, Block 1","HKD$27,000 ",@$40,681ft²,MIDLAND,https://www.28hse.com/en/estate/detail/mantin-heights-8805/transaction/rent/deal-592553
2023-10-06,Ma On Shan,"Flat A, High, Block 07","HKD$24,500 ",@$33,746ft²,MIDLAND,https://www.28hse.com/en/estate/detail/villa-athena-4044/transaction/rent/deal-552669
2023-10-06,Tsuen Wan,"Flat B, Low, Block 17",HKD$6.25 Millions,"@$8,929",700ft²,MIDLAND,https://www.28hse.com/en/estate/detail/riviera-gardens-4578/transaction/deal-552668
2023-10-06,Lohas Park,"Flat A, Middle, Block 1, Phase 1","HKD$17,500 ",@$25,693ft²,MIDLAND,https://www.28hse.com/en/estate/detail/the-beaumount-7556/transaction/rent/deal-552667
2023-10-06,Tsuen Wan,"Flat 8, High, Block L",HKD$6.9 Millions,"@$11,856",582ft²,MIDLAND,https://www.28hse.com/en/estate/detail/luk-yeung-sun-chuen-4579/transaction/deal-552666
2023-10-06,Tin Shui Wai,"Flat A, Low, Block 02, Kenswood Court",HKD$4.75 Millions,"@$7,445",638ft²,MIDLAND,https://www.28hse.com/en/estate/detail/kingswood-villas-4390/transaction/deal-552664
2023-10-06,Yuen Long,"Lychee Road South (house), Lychee Road South","HKD$32,500 ",@$30,"1,100ft²",MIDLAND,https://www.28hse.com/en/estate/detail/fairview-park-27654/transaction/rent/deal-552663
2023-10-06,Yuen Long,"Flat B, Middle, Block 2",HKD$5.96 Millions,"@$12,138",491ft²,MIDLAND,https://www.28hse.com/en/estate/detail/greenfields-4259/transaction/deal-552662
2023-10-06,FanLing,"Flat D, Low, Block 04",HKD$4.9 Millions,"@$12,760",384ft²,MIDLAND,https://www.28hse.com/en/estate/detail/dawning-views-4170/transaction/deal-552661
2023-10-06,ShaTin,"Flat 5, Low, Block C",HKD$3.85 Millions,"@$14,312",269ft²,MIDLAND,https://www.28hse.com/en/estate/detail/garden-rivera-4107/transaction/deal-552660
2023-10-06,Tai Wai,"Flat 8, Middle, Stage 2 - Blk A - (golden Wealth Court), Stage 2",HKD$4.15 Millions,"@$12,928",321ft²,MIDLAND,https://www.28hse.com/en/estate/detail/golden-lion-garden-4094/transaction/deal-552658
2023-10-06,Hung Shui Kiu,"Flat 32號屋, House 32, La Mansion","HKD$33,500 ",@$21,"1,588ft²",CENTANET,https://www.28hse.com/en/estate/detail/la-mansion-8770/transaction/rent/deal-552657
2023-10-06,Yuen Long,"Flat B, Middle, Tower 7a, Phase 1b Park Yoho Venezia","HKD$13,000 ",@$26,497ft²,CENTANET,https://www.28hse.com/en/estate/detail/park-yoho-25641/transaction/rent/deal-552656
2023-10-06,Tsuen Wan Sham Tseng,"Flat D, Low, Block 8, Phase 3","HKD$12,500 ",@$27,460ft²,CENTANET,https://www.28hse.com/en/estate/detail/sea-crest-villa-4541/transaction/rent/deal-552655
2023-10-06,Clear Water Bay,"Flat E3號洋房, House E3, Las Pinadas","HKD$60,000 ",@$35,"1,739ft²",CENTANET,https://www.28hse.com/en/estate/detail/las-pinadas-25083/transaction/rent/deal-552654
2023-10-06,Fotan,"Flat 11號洋房, House 11, Conifer Lodge",HKD$14.3 Millions,"@$18,668",766ft²,CENTANET,https://www.28hse.com/en/estate/detail/confier-lodge-24876/transaction/deal-552653
2023-10-06,FanLing,"Flat D, Low, Block 05","HKD$10,000 ",@$27,370ft²,MIDLAND,https://www.28hse.com/en/estate/detail/flora-plaza-4171/transaction/rent/deal-552652
2023-10-06,Tsuen Wan,"Flat B, Low, Block 7, Phase 2","HKD$17,500 ",@$36,485ft²,CENTANET,https://www.28hse.com/en/estate/detail/discovery-park-4573/transaction/rent/deal-552651
2023-10-06,Tung Chung,"Flat A, Middle, Block 6, Phase 4 Le Bleu Deux","HKD$22,800 ",@$30,749ft²,CENTANET,https://www.28hse.com/en/estate/detail/le-bleu-deux-coastal-skyline-24736/transaction/rent/deal-552650
2023-10-06,Tung Chung,"Flat A, Middle, Block 6, Phase 4 Le Bleu Deux","HKD$22,800 ",@$30,749ft²,CENTANET,https://www.28hse.com/en/estate/detail/coastal-skyline-4711/transaction/rent/deal-552649
2023-10-06,Ho Man Tin,"Flat 5, 11/F, Block B",HKD$7.17 Millions,"@$12,668",566ft²,LAND,https://www.28hse.com/en/estate/detail/yee-on-court-2252/transaction/deal-552648
2023-10-04,Cheung Sha Wan,"Flat H, 6/F, The Harmonie",HKD$5.924 Millions,"@$17,896",331ft²,LAND,https://www.28hse.com/en/estate/detail/the-harmonie-23735/transaction/deal-552156
2023-10-04,Cheung Sha Wan,"Flat F, 6/F, The Harmonie",HKD$5.823 Millions,"@$18,029",323ft²,LAND,https://www.28hse.com/en/estate/detail/the-harmonie-23735/transaction/deal-552155
2023-10-04,Sham Shui Po,"Flat C, 20/F, Ava228",HKD$2.58 Millions,"@$16,645",155ft²,LAND,https://www.28hse.com/en/estate/detail/ava-228-22921/transaction/deal-552154
2023-10-04,Lai Chi Kok,"Flat E, 41/F, Tower 3",HKD$9.129 Millions,"@$18,221",501ft²,LAND,https://www.28hse.com/en/estate/detail/the-pacifica-2450/transaction/deal-552153
2023-10-04,Kowloon Bay,"Flat H3, 22/F, Block H",HKD$3.95 Millions,"@$14,007",282ft²,LAND,https://www.28hse.com/en/estate/detail/tak-bo-garden-2083/transaction/deal-552152
2023-10-04,Wong Tai Sin,"Flat G, 47/F, The Forest Hills",HKD$8.48 Millions,"@$10,956",,LAND,https://www.28hse.com/en/estate/detail/the-forest-hills-2111/transaction/deal-552151
2023-10-04,Hung Hom,"Flat 1, 6/F, Block L",HKD$6.1 Millions,"@$12,788",477ft²,LAND,https://www.28hse.com/en/estate/detail/hunghom-bay-centre-3054/transaction/deal-552150
2023-10-04,Cheung Sha Wan,"Flat A, 27/F, Tower 2",HKD$8.35 Millions,"@$16,373",510ft²,LAND,https://www.28hse.com/en/estate/detail/heya-green-6798/transaction/deal-552149
2023-10-04,Lai Chi Kok,"Flat F, 33/F, Block 3",HKD$7.5 Millions,"@$15,030",499ft²,LAND,https://www.28hse.com/en/estate/detail/aquamarine-2380/transaction/deal-552148
2023-10-04,Cheung Sha Wan,"Flat A, 5/F, The Harmonie",HKD$11.265 Millions,"@$14,649",769ft²,LAND,https://www.28hse.com/en/estate/detail/the-harmonie-23735/transaction/deal-552147
2023-10-04,Mong Kok,"Flat 3, 15/F, Sun Hing Building",HKD$5.6 Millions,-,,LAND,https://www.28hse.com/en/estate/detail/sun-hing-building-5848/transaction/deal-552146
2023-10-04,Mei Foo,"Flat 2, 25/F, Block B",HKD$6.07 Millions,"@$10,151",598ft²,LAND,https://www.28hse.com/en/estate/detail/lai-yan-court-2523/transaction/deal-552145
2023-10-04,San Po Kong,"Flat H, 4/F, Block 10",HKD$4.98 Millions,"@$10,289",484ft²,LAND,https://www.28hse.com/en/estate/detail/rhythm-garden-2056/transaction/deal-552144
2023-10-04,Ho Man Tin,"Flat B, 18/F, Tower 7",HKD$11.1 Millions,"@$7,515","1,477ft²",LAND,https://www.28hse.com/en/estate/detail/mantin-heights-8805/transaction/deal-552143
2023-10-04,Ho Man Tin,"Flat E, 3/F, Tower 5",HKD$12.45 Millions,"@$19,095",652ft²,LAND,https://www.28hse.com/en/estate/detail/one-homantin-8804/transaction/deal-552142
2023-10-04,Cheung Sha Wan,"Flat C, 6/F, The Harmonie",HKD$5.534 Millions,"@$17,134",323ft²,LAND,https://www.28hse.com/en/estate/detail/the-harmonie-23735/transaction/deal-552141
2023-10-04,Cheung Sha Wan,"Flat B, 6/F, The Harmonie",HKD$5.505 Millions,"@$17,044",323ft²,LAND,https://www.28hse.com/en/estate/detail/the-harmonie-23735/transaction/deal-552140
2023-10-04,Kai Tak,"Flat A, 1/F, Mansion D",HKD$57.37 Millions,"@$30,961","1,853ft²",LAND,https://www.28hse.com/en/estate/detail/upper-river-bank-23150/transaction/deal-552139
2023-10-04,Lai Chi Kok,"Flat B, 29/F, Block 5",HKD$8.18 Millions,"@$16,459",497ft²,LAND,https://www.28hse.com/en/estate/detail/aquamarine-2380/transaction/deal-552138
2023-10-04,Ho Man Tin,"Flat B, 21/F, Peace Garden",HKD$4.55 Millions,"@$14,967",304ft²,LAND,https://www.28hse.com/en/estate/detail/peace-garden-2266/transaction/deal-552137
2023-10-20,Tseung Kwan O,"Flat C, Middle, Tower 2, Alto Residences","HKD$23,500 ",@$37,633ft²,CENTANET,https://www.28hse.com/en/estate/detail/alto-residences-8946/transaction/rent/deal-595460
2023-10-20,Tuen Mun,"Flat C, Middle, Tower 2a, Phase 2","HKD$12,600 ",@$33,386ft²,CENTANET,https://www.28hse.com/en/estate/detail/mount-regency-27584/transaction/rent/deal-595458
2023-10-20,Tsuen Wan,"Flat I, High, Tower 3, The Aurora","HKD$16,200 ",@$54,298ft²,CENTANET,https://www.28hse.com/en/estate/detail/aurora-23035/transaction/rent/deal-595457
2023-10-20,Kai Tak,"Flat C, Middle, Ocean Waves Tower 2, Victoria Skye","HKD$20,800 ",@$45,461ft²,CENTANET,https://www.28hse.com/en/estate/detail/victoria-skye-22279/transaction/rent/deal-595456
2023-10-20,Diamond Hill,"Flat 2, High, Block E","HKD$15,600 ",@$37,426ft²,MIDLAND,https://www.28hse.com/en/estate/detail/lung-poon-court-2051/transaction/rent/deal-595455
2023-10-20,Kwun Tong,"Flat C, Low, Tower 2, Phase 1","HKD$18,000 ",@$40,452ft²,CENTANET,https://www.28hse.com/en/estate/detail/grand-central-22878/transaction/rent/deal-595454
2023-10-20,Kai Tak,"Flat A, High, Tower 1, Upper Riverbank","HKD$50,000 ",@$47,"1,072ft²",CENTANET,https://www.28hse.com/en/estate/detail/upper-river-bank-23150/transaction/rent/deal-595453
2023-10-20,Fotan,"Flat G, Low, Tower 2, The Arles","HKD$24,500 ",@$45,549ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-arles-23666/transaction/rent/deal-595446
2023-10-20,Fotan,"Flat C, High, Tower 2, The Arles","HKD$35,000 ",@$41,850ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-arles-23666/transaction/rent/deal-595445
2023-10-20,Tai Kok Tsui,"Flat L, High, Tower 1, Aquila.square Mile","HKD$16,000 ",@$63,255ft²,CENTANET,https://www.28hse.com/en/estate/detail/aquila-square-mile-23376/transaction/rent/deal-595444
2023-10-20,Cheung Sha Wan,"Flat C, High, Tower 3a, Phase 1","HKD$26,800 ",@$54,495ft²,CENTANET,https://www.28hse.com/en/estate/detail/grand-victoria-i-23650/transaction/rent/deal-595440
2023-10-20,Cheung Sha Wan,"Flat E, Middle, Tower 3b, Phase 1","HKD$18,000 ",@$56,323ft²,CENTANET,https://www.28hse.com/en/estate/detail/grand-victoria-i-23650/transaction/rent/deal-595439
2023-10-20,Cheung Sha Wan,"Flat B, Middle, Tower 2, Phase 3","HKD$18,000 ",@$58,312ft²,CENTANET,https://www.28hse.com/en/estate/detail/grand-victoria-i-23650/transaction/rent/deal-595438
2023-10-20,Mong Kok,"Flat B5, Middle, One Soho","HKD$17,000 ",@$54,312ft²,CENTANET,https://www.28hse.com/en/estate/detail/one-soho-23662/transaction/rent/deal-595437
2023-10-20,Cheung Sha Wan,"Flat E, Middle, The Harmonie","HKD$18,000 ",@$56,323ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-harmonie-23735/transaction/rent/deal-595384
2023-10-20,Hang Hau,"Flat D, Middle, Block 3","HKD$15,500 ",@$36,434ft²,MIDLAND,https://www.28hse.com/en/estate/detail/la-cite-noble-4004/transaction/rent/deal-595215
2023-10-20,Tseung Kwan O,"Flat D, High, Block 10",HKD$4.53 Millions,"@$7,652",592ft²,MIDLAND,https://www.28hse.com/en/estate/detail/beverly-garden-4022/transaction/deal-595214
2023-10-20,FanLing,"Flat B, High, Block 2",HKD$4.05 Millions,"@$8,691",466ft²,MIDLAND,https://www.28hse.com/en/estate/detail/union-plaza-4187/transaction/deal-595213
2023-10-20,Tuen Mun,"Flat B, Low, Block 1",HKD$4.65 Millions,"@$11,341",410ft²,MIDLAND,https://www.28hse.com/en/estate/detail/richland-garden-4418/transaction/deal-595091
2023-10-20,Tuen Mun,"Flat 6, High, Ting Yau House",HKD$3.728 Millions,"@$7,531",495ft²,MIDLAND,https://www.28hse.com/en/estate/detail/siu-on-court-4443/transaction/deal-595090
2023-10-20,Fotan,"Flat B, Middle, Block 5, The Palazzo","HKD$29,500 ",@$39,764ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-palazzo-4207/transaction/rent/deal-594232
2023-10-20,Tai Po,"Flat 32號屋, Boulevard De Cascade House 32, Phase 1","HKD$37,500 ",@$23,"1,606ft²",CENTANET,https://www.28hse.com/en/estate/detail/the-beverly-hills-27467/transaction/rent/deal-594231
2023-10-20,Ma On Shan,"Flat 2, High, Block H, Phase 4",HKD$5.533 Millions,"@$16,370",338ft²,CENTANET,https://www.28hse.com/en/estate/detail/sunshine-city-4040/transaction/deal-594229
2023-10-20,Tung Chung,"Flat 2, Low, Tower 6b, Phase 1","HKD$16,000 ",@$33,482ft²,CENTANET,https://www.28hse.com/en/estate/detail/century-link-8549/transaction/rent/deal-594228
2023-10-20,Tseung Kwan O,"Flat D, Low, Tower 7, Phase 1","HKD$16,500 ",@$43,384ft²,CENTANET,https://www.28hse.com/en/estate/detail/park-central-4007/transaction/rent/deal-594227
2023-10-20,Tseung Kwan O,"Flat A, High, Tower 3, Phase 2",HKD$7.6 Millions,"@$16,344",465ft²,CENTANET,https://www.28hse.com/en/estate/detail/park-central-4007/transaction/deal-594226
2023-10-20,Tiu Keng Leng,"Flat C, High, Tower 12, Phase 3","HKD$18,800 ",@$36,522ft²,CENTANET,https://www.28hse.com/en/estate/detail/ocean-shores-4003/transaction/rent/deal-594225
2023-10-20,Tiu Keng Leng,"Flat E, High, Tower 6, Phase 2 Le Point","HKD$21,500 ",@$34,633ft²,CENTANET,https://www.28hse.com/en/estate/detail/metro-town-4012/transaction/rent/deal-594224
2023-10-20,Yuen Long,"Flat A, Low, Tower 15a, Phase 2a Park Yoho Genova","HKD$16,500 ",@$31,529ft²,CENTANET,https://www.28hse.com/en/estate/detail/park-yoho-25641/transaction/rent/deal-594223
2023-10-20,Yuen Long,"Flat F, Middle, Tower 8b, Phase 3 Park Yoho Bologna","HKD$14,000 ",@$32,433ft²,CENTANET,https://www.28hse.com/en/estate/detail/park-yoho-25641/transaction/rent/deal-594222
2023-10-20,Tsim Sha Tsui,"Flat C, Low, Tower 5, The Austin","HKD$33,000 ",@$51,646ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-austin-8199/transaction/rent/deal-594221
2023-10-20,Wan Chai,"Flat H, Low, Tower 2, Phase 2","HKD$24,500 ",@$55,443ft²,CENTANET,https://www.28hse.com/en/estate/detail/the-avenue-7958/transaction/rent/deal-594219
2023-10-20,Tai Hang,"Flat A, Middle, Carnation Court","HKD$72,000 ",@$43,"1,658ft²",MIDLAND,https://www.28hse.com/en/estate/detail/carnation-court-1023/transaction/rent/deal-594218
2023-10-20,Quarry Bay,"Flat B, Low, Block 06","HKD$15,000 ",@$38,391ft²,MIDLAND,https://www.28hse.com/en/estate/detail/nan-fung-sun-chuen-1121/transaction/rent/deal-594217
2023-10-20,Wong Tai Sin,"Flat D, High, Tower 3a, Lions Rise",HKD$9.15 Millions,"@$16,138",567ft²,CENTANET,https://www.28hse.com/en/estate/detail/lionsrise-6255/transaction/deal-553366
2023-10-19,Lohas Park,"Flat F, 15/F, Tower 3(3b) Of Villa Garda Iii",HKD$7.376 Millions,"@$16,354",451ft²,LAND,https://www.28hse.com/en/estate/detail/villa-garda-iii-28425/transaction/deal-1440733
